etykieta,tekst
11,@kubixx1996 Nie wiem jaką szczepionką się szczepił ale albo była to szczepionka w której do organizmu został dostarczony uszkodzony wirus żeby nasz organizm zaczął produkować przeciwciała przeciwko temu wirusowi i go zwalczył i gdybyśmy znowu zarazili się tym wirusem to wtedy przeszlibysmy
11,"""Coraz więcej europejskich krajów zastanawia się nad wprowadzeniem Cyfrowego Zielonego Certyfikatu, zwanego też '""paszportem szczepionkowym'""
https://t.co/B58tMOfs4Z"""
1,@etermed Jaki masz interes aby aż tak kłamać ? Przecież oficjalna propaganda mówi że szczepienie może pomóc w przebiegu choroby a nie jest związana z jego transmisją. Szczepieni mogą być tylko jeszcze zdrowi gdyż szczepionka nie działa na wirusa będącego w organizmie. Szczepionka nie lecz
11,"""Masowe szczepienia w Opolu mają ruszyć na lodowisku Toropol od 19-kwietnia. #COVID19 #szczepimysię #szczepionka 
https://t.co/B5HpdpkBTM"""
3,@matrobert777 @Prokurent74 Ale przecież szczepionka nie leczy. Chyba że czegoś nie wiem.
6,"@ajusci Zobacz, ja w ogóle nie glosowalam na Holownie, ale uwazam,ze to przegiecie co sie stalo, ze ludzie tak na niego wsiedli. To takie polskie, lepiej zeby szczepionka poszla w kibel niz miałby sie zaszczepic Hołownia 🤦🏻‍♀️"
4,"- Jest to przykre, ale właśnie o to chodzi. Krzysztof Krawczyk szczepił się i po szczepieniu miał kontakt z wirusem. Dlatego krzyczymy, abyście się nie szczepili, ponieważ szczepionka powoduje brak odpowiedzi immunologicznej na wirusa - mówi Kołakowska"
3,"@marian_konarski Nie znają nawet 'oficjalnego'"" przekazu co do szczepionki. Szczepionka według producentów chroni przed ciężkim przebiegiem covida (co widać szczególnie u św. p. K. Krawczyka), a nie przed zachorowaniem i zarażaniem innych"""
11,"""@bodzio_4 Dokładnie. Tu każde wyjście jest złe.
1. Szczepionka nie jest skuteczna.
2. Szczepionka nie jest bezpieczna.
3. Kto podjął decyzję by szczepić schorowanego człowieka?!"""
11,"@rufus8484 @agniezet @DolinaRoztoki Nie wiem czy trafiłeś na to w swoim dokładnym researchu w Google, ale szczepionka potrzebuje czasu żeby zacząć działać. jeżeli zarazisz się przed upływem dwóch tygodni to może nie zrobić ona różnicy."
11,"""Mam nadzieję, że zostaną rozwiane wszelkie wątpliwości. 

Swoją drogą zabawne, że szury lamentowały, iż szczepionka jest wprowadzana bez głębszych badań, a sami chcieli podawania amantadyny bez żadnych dokładnych analiz."""
11,@Ryszard39144183 @MorawieckiM Proszę pana szczepionka nie czyni nas nieśmiertelnym na cowida powoduje że przechodzimy go łagodnej
3,#Minela8 Czy nikt z tych durnych naukowcow nie pamieta ze szczepionka owszem moze wzmocnic dpornosc organizmu ale rownoczesnie moze go oslabic w wyniku przeszepienia😃💪 https://t.co/dHmPJUc574
8,"@tvp_info @michaldworczyk PiS robi handel szczepionka za głosy, my już znamy wasze szemrane ubeckie sztuczki"
1,"@Jarek_Lesiecki Dopiero po ok 6 tygodniach od szczepienia drugą dawką zyskuje się odporność. Nie mówiąc o tym, że w przypadku odmian brytyjskich i południowoafrykańskich szczepionka chroni już nie z 98% skutecznością a ok 70%."
13,"@RafalMundry @szczepimysie @FrobnitzRonald @JacekJaworskiGd @SamselMarcin @PatrykWachowiec @gfkot @JarekMarek11 Np. szczepionkę p. grypie można przyjąć jednocześnie z inną szczepionką, rzecz jasna nie w to samo ramię, ale podczas tej samej, jednej wizyty"
3,"@bookoholicme @plz @JoankaSW @AndrzejDuda A to ciekawe.Szczepionka chroni przed skutkami zakażenia, a nie samym zakażeniem."
11,"@xzmvn skutkiem ubocznym kazdej szeczpionki jest smierc, a ludzie jakos dalej ida sie szczepic na grype, ospe itd i wydaje mi sie, ze nikt nie potwierdzil, ze szczepionka byla przyczyna smierci pana Krzysztofa"
11,@McGramat  od POczątku mówicie o 5-ciu tysiącach utylizowanych szczepionek a POdasz z jakiego POwodu są utylizowane? Dawaj głupku POdaj POwody utylizacji. A może chcesz się zaszczepić szczepionką z pękniętej fiolki? Zgłoś się na ochotnika #Minęła8
4,"@PKontrowersje Tego nie wiemy, nie można wykluczyć że szczepionka skróciła mu życie."
11,Kolejne wyniki badań nad szczepionką valneva! https://t.co/rBLp8s1LFi
4,"@K_Stanowski Uniwersalnym paragrafem mogą być naruszenia dóbr osobistych, o które mogłaby pozwać rodzina. Swoją drogą, żona K. Krawczyka sama informowała, że jej mąż łagodnie przechodzi COVID, a czy nie to miała też spowodować szczepionka?"
11,"@iwonahartwich Zabiła ją szczepionka, a raczej jej brak. A może chodzenie po marszach, nie przestrzeganie zasad DDM?"
10,@Robert65133027 Tym bardziej że nie ma żadnych podstaw medycznych. Dzieci nie mają ciężkich przebiegów Covid a jednocześnie szczepionka nie hamuje transmisji wirusa. Po co więc szczepić dzieci? Niech ktoś mądry wytłumaczy... prostym ludziom.
3,"""@marian_konarski ...największą ilość osób wysokiego ryzyka, łatwiej zapadających na wszelkie choroby, co samo z siebie wyniszcza im organizmy, a że '""szczepionka'"" jest eksperymentalna, to zwielokrotnia ryzyko, zwłaszcza, że NIE badano żadnej z nich u osób o podwyższonym ryzyku!
Na koniec ...👇"""
4,"@TRUSTandCONTROL Najprawdopodobniej tak, ponieważ po  szczepionce nasiliły się problemy zdrowotne. Czyli to szczepionka osłabiła jego organizm i doprowadziła do śmierci."
4,@PanasiukPiotr @a_niedzielski Prawda jest taka że po drugiej dawce szczepionki nasiliły się problemy. Czyli szczepionka bezpośrednio przyczyniła się do osłabienia organizmu i w efekcie do śmierci.
11,"@PitaBal67 @pawlowskaga mam tu niezłą zabawę z płaskoziemcami. To wyjątkowo twórcze towarzycho. Mają już z 10 'udowodnionych'"" (naukowo🤣) teorii o #koronawirus i #szczepionka. A dowód '""jedna pani powiedziała drugiej pani'"" jest u nich absolutnie ostateczny i niepodważalny. Ubaw jest po pachy."""
11,"@Pysznej_Kawusi @KLubnauer Też wczoraj słyszałem o tym, że Niemcy tych co dostali Astra Zeneca mają szczepić inną szczepionką i zastanawiam się co na to Brytyjczycy. Przecież oni szczepili głównie Astrą."
11,"""@wtruszczynska To tak jak u nas z centralnym systemem... 
Zapisywałem się na szczepienie przed południem i była dostępna tylko szczepionka  AstraZenec.
Kolega rejestrował się po południu i miał już wybór innych."""
11,"@EwaLTylkoPytam @HolinkaPis Bo to my Polacy. Nie umiemy zrobić szczepienia tak by kogoś nie zarazić. Pacjent idzie na szczepienie. Zaraża się od innych. Zanim szczepionka zacznie działać, on już jest w grobie."
11,"Ministerstwo Zdrowia #ArabiaSaudyjska poinformowało w poniedziałek, że w królestwie podano już 5 mln. dawek szczepionki na #COVID19 Szczepienia odbywają się w całym kraju w 587 centrach szczepień. #szczepionka"
11,"@Kontrapost2 @mlody118 @Guczi4 @MartaStruczews1 Szkoda że szczepionka nie musiała być testowana zanim ja wypuścili, bo tak może w 2023 by ludzie zakrzepicy nie dostawali po pierwszej dawce"
11,"@PBeatap No i wyjaśnił się entuzjazm PiSdzielców nt. dostaw milionowych ilości preparatow eksperymentalnych zwanych 'szczepionką'"" w kwietniu i maju. Polska zapłaci, bo to bogaty kraj!!!"""
5,"@Eleonor13455772 @KocerbaMicha @MorawieckiM To po ch💥j się szczepił? Gdyby się nie szczepił, może by żył. Szczepionka jest dla zdrowych ludzi a nie rozchorowanych na niewiadomo co i przez co"
11,"Rozpoczął się pierwszy etap badań klinicznych nad nową szczepionką.Zaleta to bardzo tani sposób wytwarzania,podobny do produkcji szczepionek przeciw grypie.⬇️⬇️"
1,@PBasiukiewicz @lkwarzecha Na jesień przewiduję 5 falę z super mutantem łączącym tylko najgorsze cechy wszystkich odmian. O czywiscie 3 szczepionka będzie niezbędna.
3,"""@okonkevin247 @novinqa @PKontrowersje Co ty chrzanisz?
W Woli Czołnowskiej w Lubelskiem w dpsie zakatrupiono szczepionką 11 staruszków. Nagle wszyscy zmarli ze starości po pierwszej dawce śmiercionki?

Nie wierz nikomu, wyciągaj wnioski."""
4,"""@bbudka NIE ZAKRZYCZYSZ PRAWDY!!!!
SZCZEPIONKA WYKOŃCZYŁA KRAWCZYKA!!!!
POMIMO IŻ KRAWCZYK SIĘ ZASZCZEPIŁ TO I TAK ZACHOROWAŁ NA COVID!!!
KRAWCZYK TO KOLEJNA OSOBA, KTÓRA UMARŁA PO SZCZEPIONCE!!!"""
4,"""@fryszer_piotr NIE ZAKRZYCZYSZ PRAWDY!!!!
SZCZEPIONKA WYKOŃCZYŁA KRAWCZYKA!!!!
POMIMO IŻ KRAWCZYK SIĘ ZASZCZEPIŁ TO I TAK ZACHOROWAŁ NA COVID!!!
KRAWCZYK TO KOLEJNA OSOBA, KTÓRA UMARŁA PO SZCZEPIONCE!!!"""
4,"""@MagdaOrnat09 NIE ZAKRZYCZYSZ PRAWDY!!!!
SZCZEPIONKA WYKOŃCZYŁA KRAWCZYKA!!!!
POMIMO IŻ KRAWCZYK SIĘ ZASZCZEPIŁ TO I TAK ZACHOROWAŁ NA COVID!!!
KRAWCZYK TO KOLEJNA OSOBA, KTÓRA UMARŁA PO SZCZEPIONCE!!!"""
4,"""@JenniefanL NIE ZAKRZYCZYSZ PRAWDY!!!!
SZCZEPIONKA WYKOŃCZYŁA KRAWCZYKA!!!!
POMIMO IŻ KRAWCZYK SIĘ ZASZCZEPIŁ TO I TAK ZACHOROWAŁ NA COVID!!!
KRAWCZYK TO KOLEJNA OSOBA, KTÓRA UMARŁA PO SZCZEPIONCE!!!"""
11,@BezJoszko @ArturStelmasiak @MarianWiacek69 Azja bez szczepień i paszportów? Dobre. W Chinach szczepionka jest od dawna a względną normalność przywrócono dzięki masowej inwigilacji kontaktów i mechanizmowi kodów QR.
4,"""@K_Smiszek @AndrzejDuda NIE ZAKRZYCZYSZ PRAWDY!!!!
SZCZEPIONKA WYKOŃCZYŁA KRAWCZYKA!!!!
POMIMO IŻ KRAWCZYK SIĘ ZASZCZEPIŁ TO I TAK ZACHOROWAŁ NA COVID!!!
KRAWCZYK TO KOLEJNA OSOBA, KTÓRA UMARŁA PO SZCZEPIONCE!!!"""
4,"""@sh3lbythe_kid NIE ZAKRZYCZYSZ PRAWDY!!!!
SZCZEPIONKA WYKOŃCZYŁA KRAWCZYKA!!!!
POMIMO IŻ KRAWCZYK SIĘ ZASZCZEPIŁ TO I TAK ZACHOROWAŁ NA COVID!!!
KRAWCZYK TO KOLEJNA OSOBA, KTÓRA UMARŁA PO SZCZEPIONCE!!!"""
4,"""@radoslaw_pisula NIE ZAKRZYCZYSZ PRAWDY!!!!
SZCZEPIONKA NIE POMOGŁA DLA KRAWCZYKA!!!!
POMIMO IŻ KRAWCZYK SIĘ ZASZCZEPIŁ, TO I TAK ZACHOROWAŁ NA COVID!!!
KRAWCZYK TO KOLEJNA OSOBA, KTÓRA UMARŁA PO SZCZEPIONCE!!!"""
4,"""@annaszlezak NIE ZAKRZYCZYSZ PRAWDY!!!!
SZCZEPIONKA WYKOŃCZYŁA KRAWCZYKA!!!!
POMIMO IŻ KRAWCZYK SIĘ ZASZCZEPIŁ TO I TAK ZACHOROWAŁ NA COVID!!!
KRAWCZYK TO KOLEJNA OSOBA, KTÓRA UMARŁA PO SZCZEPIONCE!!!"""
4,"""@AgaBak SZCZEPIONKA NIE POMOGŁA DLA KRAWCZYKA!!!!
POMIMO IŻ KRAWCZYK SIĘ ZASZCZEPIŁ TO I TAK ZACHOROWAŁ NA COVID!!!
KRAWCZYK TO KOLEJNA OSOBA, KTÓRA UMARŁA PO SZCZEPIONCE!!!"""
4,"""@MinSPIS NIE ZAKRZYCZYSZ PRAWDY!!!!
SZCZEPIONKA NIE POMOGŁA DLA KRAWCZYKA!!!!
POMIMO IŻ KRAWCZYK SIĘ ZASZCZEPIŁ TO I TAK ZACHOROWAŁ NA COVID!!!
KRAWCZYK TO KOLEJNA OSOBA, KTÓRA UMARŁA PO SZCZEPIONCE!!!"""
1,"@anita_milewska @BarbaraSadowsk5 @KolendaJoanna 1 dawka to nie szczepionka to syntetyk przygotowujący nasze mRNA na przeciwciała, w organizmie mamy około 1000 wirusów a co jak organizm będzie produkował ciagle przeciwciała po 2 dawce tylko dla 1 wirusa, a reszta wirusów? spadnie odporność. logiczne, więc przekręt wykryty"
4,"""@weissgrzesinski SZCZEPIONKA NIE POMOGŁA DLA KRAWCZYKA!!!!
POMIMO IŻ KRAWCZYK SIĘ ZASZCZEPIŁ TO I TAK ZACHOROWAŁ NA COVID!!!
KRAWCZYK TO KOLEJNA OSOBA, KTÓRA UMARŁA PO SZCZEPIONCE!!!"""
4,"""@beata_skwarska NIE ZAKRZYCZYSZ PRAWDY!!!!
SZCZEPIONKA NIE POMOGŁA DLA KRAWCZYKA!!!!
POMIMO IŻ KRAWCZYK SIĘ ZASZCZEPIŁ TO I TAK ZACHOROWAŁ NA COVID!!!
KRAWCZYK TO KOLEJNA OSOBA, KTÓRA UMARŁA PO SZCZEPIONCE!!!"""
4,"""@kapustka14 NIE ZAKRZYCZYSZ PRAWDY!!!!
SZCZEPIONKA ZASZKODZIŁA DLA KRAWCZYKA!!!!
POMIMO IŻ KRAWCZYK SIĘ ZASZCZEPIŁ TO I TAK ZACHOROWAŁ NA COVID!!!
KRAWCZYK TO KOLEJNA OSOBA, KTÓRA UMARŁA PO SZCZEPIONCE!!!"""
4,"""@LukaszKohut @AndrzejDuda NIE ZAKRZYCZYSZ PRAWDY!!!!
SZCZEPIONKA NIE POMOGŁA DLA KRAWCZYKA!!!!
POMIMO IŻ KRAWCZYK SIĘ ZASZCZEPIŁ TO I TAK ZACHOROWAŁ NA COVID!!!
KRAWCZYK TO KOLEJNA OSOBA, KTÓRA UMARŁA PO SZCZEPIONCE!!!"""
4,"""@Marc71750692 @MaaPera4 @poprawnym2 NIE ZAKRZYCZYSZ PRAWDY!!!!
SZCZEPIONKA NIE POMOGŁA DLA KRAWCZYKA!!!!
POMIMO IŻ KRAWCZYK SIĘ ZASZCZEPIŁ TO I TAK ZACHOROWAŁ NA COVID!!!
KRAWCZYK TO KOLEJNA OSOBA, KTÓRA UMARŁA PO SZCZEPIONCE!!!"""
4,"""@patrykmichalski SZCZEPIONKA NIE POMOGŁA DLA KRAWCZYKA!!!!
POMIMO IŻ KRAWCZYK SIĘ ZASZCZEPIŁ TO I TAK ZACHOROWAŁ NA COVID!!!
KRAWCZYK TO KOLEJNA OSOBA, KTÓRA UMARŁA PO SZCZEPIONCE!!!"""
11,"""@meLADYela @KontoEko @poprawnym2 WSZYSCY, KTÓRZY UMIERAJĄ KILKA DNI PO SZCZEPIONCE SĄ TŁUMACZENI PRZEZ IDIOTÓW COVIDIAN!!!
STOP PLANDEMII.!!!  SKORO SZCZEPIONKA NIE BYŁA TESTOWANA NA MYSZACH I SZCZURACH TO UŻYCIE JEJ KOŃCZY SIĘ CZĘSTO ŚMIERCIĄ!!!"""
4,"""@givemethisjuice SZCZEPIONKA NIE POMOGŁA DLA KRAWCZYKA!!!!
POMIMO IŻ KRAWCZYK SIĘ ZASZCZEPIŁ TO I TAK ZACHOROWAŁ NA COVID!!!
KRAWCZYK TO KOLEJNA OSOBA, KTÓRA UMARŁA PO SZCZEPIONCE!!!"""
4,"""@K_Smiszek @AndrzejDuda SZCZEPIONKA NIE POMOGŁA DLA KRAWCZYKA!!!!
POMIMO IŻ KRAWCZYK SIĘ ZASZCZEPIŁ TO I TAK ZACHOROWAŁ NA COVID!!!
KRAWCZYK TO KOLEJNA OSOBA, KTÓRA UMARŁA PO SZCZEPIONCE!!!"""
10,"Fauci: eksperymentalna szczepionka dla nastolatków na jesieni, dla młodszych dzieci w 2022 https://t.co/WhxNRmfU1s https://t.co/pcDV1vAljC"
4,"""@lionnedelune SZCZEPIONKA NIE POMOGŁA DLA KRAWCZYKA!!!!
POMIMO IŻ KRAWCZYK SIĘ ZASZCZEPIŁ TO I TAK ZACHOROWAŁ NA COVID!!!
KRAWCZYK TO KOLEJNA OSOBA, KTÓRA UMARŁA PO SZCZEPIONCE!!!"""
11,"@Andrzej99412947 Nie prawda. Ilość przeciwciał po jednym zachorowaniu jest znikoma, zwłaszcza kiedy przechodzimy łagodnie. Ciężki przebieg, więcej przeciwciał. Optymalna ilość po trzecim zachorowaniu. Więc lepiej się zaszczepić. Sama szczepionka też nie chroni  przed zachorowaniem."
5,"""@mateusz2261 Przez szczepionkę(jakąkolwiek) umiera się w kilkaki minut/godzin po szczepieniu tak jak po ugryzieniu osy ale zdecydowanie rzadziej.
Żadna szczepionka nie chroni w 100%przed chorobą.
Covid zaostrza objawy chorób przewlekłych więc umierasz na to na co chorujesz od lat."""
4,"""@miss_steak_ SZCZEPIONKA NIE POMOGŁA DLA KRAWCZYKA!!!!
POMIMO IŻ KRAWCZYK SIĘ ZASZCZEPIŁ TO I TAK ZACHOROWAŁ NA COVID!!!
KRAWCZYK TO KOLEJNA OSOBA, KTÓRA UMARŁA PO SZCZEPIONCE!!!"""
11,"@St_Janecki może się tak zdarzyć, jeśli np. rodzic już miał kontakt z covid, a test po - wykazał dużą ilość przeciwciał (dobrą już odporność) to żeby szczepionka miała sens w tej sytuacji  - musi ją przesunąć o min. 3 m-ce .. tak interpretują sytuację lekarze .."
11,@Bogdan_Rzonca @Farma1956 Ofiara wiary w działanie komercyjnie motywowanego eksperymentalnego preparatu etykietowanego jako szczepionka. https://t.co/QNpbroQkuy
1,"""Pomyśl:
'""Ci sami ludzie, którzy uważają, że Ziemia jest przeludniona, mówią, że uratują twoje życie szczepionką.'"""""
3,"@maritosa1 @MyWay_Freedom Nie należy zapominać, że szczepionka nie działa od razu po podaniu. To po pierwsze. Po drugie, szczepienia nie chronią w 100%. Po trzecie, tylko szczepionki mogą przyspieszyć powrót do normalności. Tylko tyle i aż tyle."
4,"@Bogdan_Rzonca @Farma1956 Krzysztof Krawczyk to śmiertelna ofiara fałszywej pandemii strachu, medialnie indukowanej wirofobii i eksperymentalnego 'szczepienia'"" preparatem, ktory nie jest ani szczepionka ani lekarstwem."""
11,"@Dawid95001263 @Bernard51120454 Czasami nie umieją się zdecydować, czy covid istnieje a szczepionki nie działają i sa ludobojstwem czy covid nie istnieje a szczepionki nie działają i sa ludobojstem, kraza te 2 wersje, juz czytalem jak wiazali zgony Doby i KK z szczepionką."
11,"🇬🇧Władze ds. Zdrowia w Wielkiej Brytanii rozważają ograniczenie stosowania szczepionki firmy AstraZeneca. Z powodu podejrzeń o bardzo poważne skutki uboczne, kilka innych krajów podaje dawki tylko osobom starszym. Szczepionka jest najpowszechniej stosowana w kraju."
11,"""W wywiadzie dla Meet The Press dr. Anthony Fauci przyznał że szczepionki antyCOVID,które rozgłaszał,jako sposób na ratowanie życia,mogą być niebezpieczne. 
Krótko mówiąc,nie wiemy,czy ta szczepionka jest bezpieczna,ale i tak zamierzamy podawać ją dzieciom. https://t.co/gvF4MPsWSy https://t.co/j3r6qPxXM6"""
11,"""@patrick22s Obecnie AZ  w BRD jest wskazana dla osob po 60 roku zycia. 
Taka drobna korekta Ministerstwa Zdrowia . 
Sam Prezydent Niemiec Frank Walter Steinmeier 
zaszzczepuj sie przed paroma dniami ta wlasnie szczepionka"""
3,"@Antananarywa82 @foe_pl @djpisar @OrdoMedicus @MZ_GOV_PL @GCessak Szczepionka zmniejsza znacznie prawdopodobieństwo zachorowania lub/i ciężkiego przebiegu. Termin działania można określić, jeśli zachoruje więcej niż X % z osób, które uczestniczyły w grupie badanej (lub z grup zero), które otrzymało szczepionkę. O ile nie będzie znacznych mutacj"
3,@xzuziv @DolinaRoztoki Nie ma to znaczenia. Zabił go covid. Żadna szczepionka nie chroni tydzień po podaniu
11,"Rzecz jest prosta, szczepionka była przełomem w medycynie, na miarę penicyliny, ale szczepionka, nie gówno wyklepane na kolanie w pół roku, które nie spełnia ŻADNYCH standardów. Atestacja plastikowego pojemnika na próbkę moczu trwa dłużej."
3,@murashid73 @tvp_info Żadna szczepionka nie jest skuteczna w 100% foliarzu. Pan Krzysztof nie zmarł na covid. Był schorowanym człowiekiem. Ps. Ziemia nie jest płaska.
11,"@st_feu Przecież to jest oczywiste, że taka szczepionka to nagły szok dla organizmu i ogromne obciążenie. Jest oczywiste, że część ludzi trafia do szpitali. Tam robią im 'test na covid'"" i część trafia do morderczych wirusowych tygli. Tam o śmierć już łatwo."""
11,"""@agda_acka @grzesiowski_p W Niemczech osoby zaszczepione jedną dawką Astry Zeneki będą szczepić drugą dawką szczepionką mRNA (Pfizer lub Moderna).
https://t.co/1MfGMy3IgQ"""
11,"""@PKontrowersje Każdy normalny człowiek wie co to jest szczepionka. Szczepi siebie i dzieci.
Ten '""wynalazek'"" jest eksperymentem medycznym w fazie badań. 
Dziękuję za uwagę."""
